og_id	og_name	yeast_gene	human_gene
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	DDX55
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MrDb
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	57696
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	51701
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H752_YJM270P00328	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAPK10
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	DDX18
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAPK12
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	NLK
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	DDX55
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MrDb
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	57696
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	51701
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271B00091	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAPK10
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	DDX18
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAPK12
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	NLK
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	DDX55
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MrDb
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	57696
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	51701
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271G00301	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAPK10
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	DDX18
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAPK12
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	NLK
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	DDX55
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MrDb
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	57696
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	51701
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271H00087	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAPK10
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	DDX18
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAPK12
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	NLK
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	DDX55
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MrDb
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	57696
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	51701
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271L00173	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAPK10
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	DDX18
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAPK12
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	NLK
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	DDX55
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MrDb
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	57696
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	51701
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271M00448	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAPK10
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	DDX18
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAPK12
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	NLK
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	DDX55
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MrDb
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	57696
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	51701
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H753_YJM271P00328	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAPK10
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	DDX18
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAPK12
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	NLK
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	DDX55
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MrDb
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	57696
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	51701
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450B00089	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAPK10
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	DDX18
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAPK12
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	NLK
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	DDX55
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MrDb
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	57696
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	51701
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450G00298	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAPK10
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	DDX18
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAPK12
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	NLK
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	DDX55
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MrDb
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	57696
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	51701
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450H00081	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAPK10
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	DDX18
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAPK12
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	NLK
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	DDX55
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MrDb
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	57696
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	51701
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450L00171	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAPK10
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	DDX18
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAPK12
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	NLK
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	DDX55
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MrDb
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	57696
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	51701
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450M00448	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAPK10
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	DDX18
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAPK12
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	NLK
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	DDX55
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MrDb
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	57696
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	51701
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H757_YJM450P00327	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAPK10
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	DDX18
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAPK12
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	NLK
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	DDX55
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MrDb
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	57696
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	51701
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453B00090	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAPK10
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	DDX18
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAPK12
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	NLK
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	DDX55
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MrDb
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	57696
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	51701
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453G00301	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAPK10
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	DDX18
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAPK12
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	NLK
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	DDX55
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MrDb
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	57696
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	51701
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 12
